,BandID,BandName,BandLink,BandStatus,Country,Genre,Scraped
0,3540357673,The Zen,https://www.metal-archives.com/bands/The_Zen/3540357673,Unknown,Spain,Melodic Death Metal,31/08/2019 14:10:46
1,3540346785,The Zenith Passage,https://www.metal-archives.com/bands/The_Zenith_Passage/3540346785,Active,United States,Technical Death Metal,31/08/2019 14:10:46
2,20525,The Zephyr,https://www.metal-archives.com/bands/The_Zephyr/20525,Active,Mexico,Melodic Death/Black Metal,31/08/2019 14:10:46
3,70025,The Zeronaut,https://www.metal-archives.com/bands/The_Zeronaut/70025,Active,Spain,Melodic Death Metal,31/08/2019 14:10:46
4,31537,The Ziggurat,https://www.metal-archives.com/bands/The_Ziggurat/31537,Unknown,United States,Death/Heavy/Thrash Metal,31/08/2019 14:10:46
5,25915,The Zimmermann Note,https://www.metal-archives.com/bands/The_Zimmermann_Note/25915,Unknown,United States,Death Metal,31/08/2019 14:10:46
6,96263,The Zombi,https://www.metal-archives.com/bands/The_Zombi/96263,Split-up,Finland,Death Metal,31/08/2019 14:10:46
7,3540337709,The Zone of Noise,https://www.metal-archives.com/bands/The_Zone_of_Noise/3540337709,Split-up,Poland,Grindcore/Death Metal/Noise,31/08/2019 14:10:46
8,3325,Z,https://www.metal-archives.com/bands/Z/3325,Split-up,United States,Heavy Metal,31/08/2019 14:10:46
9,33459,Z,https://www.metal-archives.com/bands/Z/33459,Active,United States,Progressive Death Metal,31/08/2019 14:10:46
10,68716,Z,https://www.metal-archives.com/bands/Z/68716,Active,Mexico,Heavy Metal,31/08/2019 14:10:46
11,51825,Z'Kazan,https://www.metal-archives.com/bands/Z%27Kazan/51825,Split-up,United States,Thrash Metal,31/08/2019 14:10:46
12,3540394969,Z-Axis,https://www.metal-archives.com/bands/Z-Axis/3540394969,Unknown,United States,Heavy Metal,31/08/2019 14:10:46
13,3540321854,Z-Bek,https://www.metal-archives.com/bands/Z-Bek/3540321854,Active,Uzbekistan,Heavy Metal,31/08/2019 14:10:46
14,3540451113,Z-End,https://www.metal-archives.com/bands/Z-End/3540451113,Active,Japan,Power/Melodic Death Metal,31/08/2019 14:10:46
15,27610,Z-Gen,https://www.metal-archives.com/bands/Z-Gen/27610,Split-up,France,Black/Doom Metal,31/08/2019 14:10:46
16,33151,Z-Iron,https://www.metal-archives.com/bands/Z-Iron/33151,Split-up,Germany,Heavy Metal,31/08/2019 14:10:46
17,4923,Z-LOT-Z,https://www.metal-archives.com/bands/Z-LOT-Z/4923,Changed name,United States,Heavy Metal,31/08/2019 14:10:46
18,62471,Z-Sect,https://www.metal-archives.com/bands/Z-Sect/62471,Split-up,Japan,Thrash Metal,31/08/2019 14:10:46
19,3540295319,Z.A.A.R.,https://www.metal-archives.com/bands/Z.A.A.R./3540295319,Split-up,Venezuela,Heavy Metal,31/08/2019 14:10:46
20,100863,z3r0c00l,https://www.metal-archives.com/bands/z3r0c00l/100863,Active,United States,Industrial Death Metal,31/08/2019 14:10:46
21,3540256429,Z:Blaze,https://www.metal-archives.com/bands/Z%3ABlaze/3540256429,Active,Japan,Heavy Metal/Hard Rock,31/08/2019 14:10:46
22,3540369238,Zā Lä Thü,https://www.metal-archives.com/bands/Z%C4%81_L%C3%A4_Th%C3%BC/3540369238,Active,United States,Industrial/Death Metal,31/08/2019 14:10:46
23,3540298648,Za Piratz,https://www.metal-archives.com/bands/Za_Piratz/3540298648,Active,France,Death/Thrash Metal,31/08/2019 14:10:46
24,3540441914,Zaas,https://www.metal-archives.com/bands/Zaas/3540441914,Split-up,Spain,Heavy Metal/Hard Rock,31/08/2019 14:10:46
25,3540388772,Zabaniah,https://www.metal-archives.com/bands/Zabaniah/3540388772,Active,Indonesia,Black Metal,31/08/2019 14:10:46
26,3540294479,Zabaniyah,https://www.metal-archives.com/bands/Zabaniyah/3540294479,Active,Indonesia,Black Metal,31/08/2019 14:10:46
27,32097,Zabiis,https://www.metal-archives.com/bands/Zabiis/32097,Split-up,United Kingdom,Epic/Atmospheric Doom/Black Metal,31/08/2019 14:10:46
28,3540386465,Zabulon,https://www.metal-archives.com/bands/Zabulon/3540386465,Unknown,Colombia,Black Metal,31/08/2019 14:10:46
29,41272,Zabulos,https://www.metal-archives.com/bands/Zabulos/41272,Split-up,Italy,Black Metal,31/08/2019 14:10:46
30,3540315922,Zabulus,https://www.metal-archives.com/bands/Zabulus/3540315922,Split-up,Mexico,Black Metal,31/08/2019 14:10:46
31,3540419968,Zabulus,https://www.metal-archives.com/bands/Zabulus/3540419968,Active,Colombia,Black Metal,31/08/2019 14:10:46
32,23319,Zaburon,https://www.metal-archives.com/bands/Zaburon/23319,Active,Italy,Brutal Death Metal,31/08/2019 14:10:46
33,3540419276,Zac Leaser,https://www.metal-archives.com/bands/Zac_Leaser/3540419276,Active,United States,Technical/Melodic Death Metal,31/08/2019 14:10:46
34,3540398717,Zacai,https://www.metal-archives.com/bands/Zacai/3540398717,Split-up,Brazil,Black Metal,31/08/2019 14:10:46
35,3540260086,Zack Uidl,https://www.metal-archives.com/bands/Zack_Uidl/3540260086,Active,United States,"Progressive Metal, Shred",31/08/2019 14:10:46
36,3540453605,Zad,https://www.metal-archives.com/bands/Zad/3540453605,Active,Israel,Doom/Black Metal,31/08/2019 14:10:46
37,89107,Zadan,https://www.metal-archives.com/bands/Zadan/89107,Active,United States,Black/Doom Metal,31/08/2019 14:10:46
38,88104,Zadar,https://www.metal-archives.com/bands/Zadar/88104,Split-up,Italy,Heavy Metal,31/08/2019 14:10:46
39,3540354608,Zadex,https://www.metal-archives.com/bands/Zadex/3540354608,Split-up,United States,Power Metal,31/08/2019 14:10:46
40,3540362020,Zadistik Zeekness,https://www.metal-archives.com/bands/Zadistik_Zeekness/3540362020,Active,Mexico,Thrash Metal,31/08/2019 14:10:46
41,18020,Zadkiel,https://www.metal-archives.com/bands/Zadkiel/18020,Split-up,Japan,Black/Speed Metal,31/08/2019 14:10:46
42,3540430504,Zadkiel,https://www.metal-archives.com/bands/Zadkiel/3540430504,Split-up,Mexico,Black Metal,31/08/2019 14:10:46
43,40717,Zadögoat,https://www.metal-archives.com/bands/Zad%C3%B6goat/40717,Split-up,Germany,Black Metal,31/08/2019 14:10:46
44,84401,Zadok,https://www.metal-archives.com/bands/Zadok/84401,Split-up,Germany,Thrash Metal,31/08/2019 14:10:46
45,127839,Zadok,https://www.metal-archives.com/bands/Zadok/127839,Active,Germany,Gothic Metal,31/08/2019 14:10:46
46,3540305817,Zadok,https://www.metal-archives.com/bands/Zadok/3540305817,Split-up,Germany,Heavy Metal,31/08/2019 14:10:46
47,3540300972,Zadox,https://www.metal-archives.com/bands/Zadox/3540300972,Split-up,United States,Heavy/Power Metal,31/08/2019 14:10:46
48,3540407659,Zadur,https://www.metal-archives.com/bands/Zadur/3540407659,Active,Mexico,Heavy Metal,31/08/2019 14:10:46
49,43808,Zaebos,https://www.metal-archives.com/bands/Zaebos/43808,Split-up,Germany,Melodic Black Metal,31/08/2019 14:10:46
50,20855,Zaebros,https://www.metal-archives.com/bands/Zaebros/20855,Unknown,Australia,Black Metal,31/08/2019 14:10:46
51,3540335206,Zafakon,https://www.metal-archives.com/bands/Zafakon/3540335206,Active,Puerto Rico,Death/Thrash Metal,31/08/2019 14:10:46
52,3540443447,Zafio,https://www.metal-archives.com/bands/Zafio/3540443447,Active,Ecuador,Heavy Metal,31/08/2019 14:10:46
53,2699,Zafira,https://www.metal-archives.com/bands/Zafira/2699,Unknown,Chile,Death/Doom Metal,31/08/2019 14:10:46
54,21904,Zagam,https://www.metal-archives.com/bands/Zagam/21904,Split-up,France,Black Metal,31/08/2019 14:10:46
55,3540372571,Zagan,https://www.metal-archives.com/bands/Zagan/3540372571,Active,United States,Black Metal,31/08/2019 14:10:46
56,3540362624,Zageron,https://www.metal-archives.com/bands/Zageron/3540362624,Active,Lithuania,Experimental Death Metal,31/08/2019 14:10:46
57,3540431239,Zaghan,https://www.metal-archives.com/bands/Zaghan/3540431239,Active,Mexico,Black/Thrash Metal,31/08/2019 14:10:46
58,3540319020,Zagharos,https://www.metal-archives.com/bands/Zagharos/3540319020,Active,Netherlands,Black Metal,31/08/2019 14:10:46
59,13671,Zaghurim,https://www.metal-archives.com/bands/Zaghurim/13671,Active,France,Industrial/Ambient/Black Metal,31/08/2019 14:10:46
60,82563,Zagros,https://www.metal-archives.com/bands/Zagros/82563,Active,Venezuela,Progressive Heavy Metal,31/08/2019 14:10:46
61,9242,Zagros Atica,https://www.metal-archives.com/bands/Zagros_Atica/9242,Active,Mexico,Progressive Metal,31/08/2019 14:10:46
62,3540440869,Zagtar,https://www.metal-archives.com/bands/Zagtar/3540440869,Active,Australia,Thrash/Groove Metal,31/08/2019 14:10:46
63,3540425572,Zagłada,https://www.metal-archives.com/bands/Zag%C5%82ada/3540425572,Active,Poland,Black Metal,31/08/2019 14:10:46
64,3540296868,Zähc,https://www.metal-archives.com/bands/Z%C3%A4hc/3540296868,Changed name,Brazil,Thrash/Death Metal/Crossover,31/08/2019 14:10:46
65,3540397515,Zahena,https://www.metal-archives.com/bands/Zahena/3540397515,Active,United States,Black Metal,31/08/2019 14:10:46
66,13622,Zahgurim,https://www.metal-archives.com/bands/Zahgurim/13622,Split-up,Germany,Black Metal,31/08/2019 14:10:46
67,20866,Zahgurim,https://www.metal-archives.com/bands/Zahgurim/20866,Split-up,United States,Black Metal/Dark Ambient,31/08/2019 14:10:46
68,30978,Zahgurim,https://www.metal-archives.com/bands/Zahgurim/30978,Changed name,United States,Raw Black Metal,31/08/2019 14:10:46
69,111423,Zahgurim,https://www.metal-archives.com/bands/Zahgurim/111423,Split-up,United States,Black Metal,31/08/2019 14:10:46
70,9169,Zahrim,https://www.metal-archives.com/bands/Zahrim/9169,Split-up,Sweden,Black/Death Metal,31/08/2019 14:10:46
71,14641,Zahrim,https://www.metal-archives.com/bands/Zahrim/14641,Split-up,Denmark,Black Metal,31/08/2019 14:10:46
72,23523,Zahrim,https://www.metal-archives.com/bands/Zahrim/23523,Split-up,United States,Black Metal,31/08/2019 14:10:46
73,3540453575,Zahrimar,https://www.metal-archives.com/bands/Zahrimar/3540453575,Active,Germany,Black Metal,31/08/2019 14:10:46
74,113320,Zaiko,https://www.metal-archives.com/bands/Zaiko/113320,Active,Mexico,Thrash Metal,31/08/2019 14:10:46
75,3540291788,Zaimus,https://www.metal-archives.com/bands/Zaimus/3540291788,Active,Montenegro,Black Metal,31/08/2019 14:10:46
76,3540338543,Zaitania,https://www.metal-archives.com/bands/Zaitania/3540338543,Active,Colombia,Black Metal,31/08/2019 14:10:46
77,25040,Zaius,https://www.metal-archives.com/bands/Zaius/25040,Active,United States,Stoner Metal,31/08/2019 14:10:46
78,3540320830,Zajal,https://www.metal-archives.com/bands/Zajal/3540320830,Active,Egypt,Death Metal with Middle Eastern influences,31/08/2019 14:10:46
79,3540437764,Zajetí Kouře,https://www.metal-archives.com/bands/Zajet%C3%AD_Kou%C5%99e/3540437764,Active,Czechia,Thrash Metal,31/08/2019 14:10:46
80,3540278139,Zakas,https://www.metal-archives.com/bands/Zakas/3540278139,Active,United States,Avant-garde Metal/Various,31/08/2019 14:10:46
81,60319,Zakata,https://www.metal-archives.com/bands/Zakata/60319,Active,Hungary,Heavy Metal,31/08/2019 14:10:46
82,3540406701,Zakaz,https://www.metal-archives.com/bands/Zakaz/3540406701,Active,Iceland,Black Metal,31/08/2019 14:10:46
83,83108,Zakeus,https://www.metal-archives.com/bands/Zakeus/83108,Split-up,Hungary,Heavy Metal/Hard Rock,31/08/2019 14:10:46
84,3540295911,Zakhm,https://www.metal-archives.com/bands/Zakhm/3540295911,Unknown,Iran,Depressive Black Metal/Ambient,31/08/2019 14:10:46
85,6309,Zakk Wylde,https://www.metal-archives.com/bands/Zakk_Wylde/6309,Active,United States,Southern Rock,31/08/2019 14:10:46
86,116566,Zaklan,https://www.metal-archives.com/bands/Zaklan/116566,Split-up,Serbia,Black Metal,31/08/2019 14:10:46
87,110221,Zaklana Čeljad,https://www.metal-archives.com/bands/Zaklana_%C4%8Celjad/110221,Unknown,Serbia,Thrash/Death Metal,31/08/2019 14:10:46
88,65645,Zaklon,https://www.metal-archives.com/bands/Zaklon/65645,Active,Belarus,Black Metal,31/08/2019 14:10:46
89,3540334669,Zakon,https://www.metal-archives.com/bands/Zakon/3540334669,Unknown,Poland,Doom/Death Metal,31/08/2019 14:10:46
90,3540367745,Zakon Wilczej Krwi,https://www.metal-archives.com/bands/Zakon_Wilczej_Krwi/3540367745,Active,Poland,Black Metal,31/08/2019 14:10:46
91,3540282967,Zalim,https://www.metal-archives.com/bands/Zalim/3540282967,Unknown,Indonesia,Black/Gothic Metal,31/08/2019 14:10:46
92,3540436304,Zalmoxis,https://www.metal-archives.com/bands/Zalmoxis/3540436304,Active,Germany,Black Metal,31/08/2019 14:10:46
93,3540390091,Zalnabur,https://www.metal-archives.com/bands/Zalnabur/3540390091,Active,Indonesia,Black/Death Metal,31/08/2019 14:10:46
94,23171,Zalnik,https://www.metal-archives.com/bands/Zalnik/23171,Split-up,United States,Black Metal,31/08/2019 14:10:46
95,6414,Zamak,https://www.metal-archives.com/bands/Zamak/6414,Active,Mexico,Death Metal,31/08/2019 14:10:46
96,3540410429,Zamboni,https://www.metal-archives.com/bands/Zamboni/3540410429,Changed name,United States,Crossover/Thrash Metal,31/08/2019 14:10:46
97,3540438854,Zamieć,https://www.metal-archives.com/bands/Zamie%C4%87/3540438854,Active,Poland,Black Metal,31/08/2019 14:10:46
98,3540324201,Zamora,https://www.metal-archives.com/bands/Zamora/3540324201,Changed name,Philippines,Black Metal/Grindcore,31/08/2019 14:10:46
99,3540381364,Zamorak,https://www.metal-archives.com/bands/Zamorak/3540381364,Split-up,United States,Black Metal,31/08/2019 14:10:46
100,3540324248,Zamundra,https://www.metal-archives.com/bands/Zamundra/3540324248,Active,Italy,Groove/Thrash Metal,31/08/2019 14:10:46
101,3540411277,Zan,https://www.metal-archives.com/bands/Zan/3540411277,Active,United States,Technical Death Metal/Deathcore,31/08/2019 14:10:46
102,67082,Zanarkand,https://www.metal-archives.com/bands/Zanarkand/67082,Active,Spain,Heavy Metal,31/08/2019 14:10:46
103,4771,Zandelle,https://www.metal-archives.com/bands/Zandelle/4771,Active,United States,Heavy/Power Metal,31/08/2019 14:10:46
104,42890,Zandrium,https://www.metal-archives.com/bands/Zandrium/42890,Changed name,Finland,Black Metal,31/08/2019 14:10:46
105,31359,Zangentod,https://www.metal-archives.com/bands/Zangentod/31359,Active,Switzerland,Black Metal,31/08/2019 14:10:46
106,57338,Zangryus,https://www.metal-archives.com/bands/Zangryus/57338,Active,United Kingdom,Gothic Metal,31/08/2019 14:10:46
107,3540273821,Zaninez,https://www.metal-archives.com/bands/Zaninez/3540273821,Split-up,Sweden,Heavy Metal,31/08/2019 14:10:46
108,4161,Zanister,https://www.metal-archives.com/bands/Zanister/4161,Split-up,United States,Heavy Metal,31/08/2019 14:10:46
109,100365,Zanity,https://www.metal-archives.com/bands/Zanity/100365,Split-up,Sweden,Power Metal,31/08/2019 14:10:46
110,3540269238,Zanskar,https://www.metal-archives.com/bands/Zanskar/3540269238,Unknown,Pakistan,Melodic Death Metal,31/08/2019 14:10:46
111,97223,Zanthicus,https://www.metal-archives.com/bands/Zanthicus/97223,Active,Philippines,Black Metal,31/08/2019 14:10:46
112,3540283081,Zanthropya Ex,https://www.metal-archives.com/bands/Zanthropya_Ex/3540283081,Active,Germany,Thrash/Death Metal/Metalcore,31/08/2019 14:10:46
113,118552,Zany Zone,https://www.metal-archives.com/bands/Zany_Zone/118552,Active,Thailand,Symphonic Progressive Metal,31/08/2019 14:10:46
114,100867,Zanzibal,https://www.metal-archives.com/bands/Zanzibal/100867,Active,Japan,Melodic Death Metal,31/08/2019 14:10:46
115,111486,Zap,https://www.metal-archives.com/bands/Zap/111486,Split-up,Italy,Heavy Metal,31/08/2019 14:10:46
116,3540382755,Zaphira,https://www.metal-archives.com/bands/Zaphira/3540382755,Active,Switzerland,Symphonic Metal,31/08/2019 14:10:46
117,3540439275,Zaphyria,https://www.metal-archives.com/bands/Zaphyria/3540439275,Split-up,Argentina,Symphonic Power Metal,31/08/2019 14:10:46
118,3540261379,Zaplaxa,https://www.metal-archives.com/bands/Zaplaxa/3540261379,Active,Bulgaria,Thrash Metal/Metalcore,31/08/2019 14:10:46
119,3540290173,Zapomenuta minulost,https://www.metal-archives.com/bands/Zapomenuta_minulost/3540290173,Active,Czechia,Heavy/Thrash Metal,31/08/2019 14:10:46
120,3540425474,Zappenduster,https://www.metal-archives.com/bands/Zappenduster/3540425474,Active,Germany,Melodic Black/Death Metal,31/08/2019 14:10:46
121,3540371611,Zaprti Oddelek,https://www.metal-archives.com/bands/Zaprti_Oddelek/3540371611,Active,Slovenia,Grindcore/Crust,31/08/2019 14:10:46
122,125409,Zaqueo,https://www.metal-archives.com/bands/Zaqueo/125409,Active,Argentina,Progressive Death Metal,31/08/2019 14:10:46
123,3540433399,Zaqum,https://www.metal-archives.com/bands/Zaqum/3540433399,Active,Colombia,Black Metal,31/08/2019 14:10:46
124,98439,Zar,https://www.metal-archives.com/bands/Zar/98439,Active,Germany,"Melodic Heavy/Power Metal, Hard Rock",31/08/2019 14:10:46
125,55581,Zara,https://www.metal-archives.com/bands/Zara/55581,Split-up,France,Heavy/Speed Metal,31/08/2019 14:10:46
126,3540454763,Zarabanda Moon,https://www.metal-archives.com/bands/Zarabanda_Moon/3540454763,Active,United States,Black Metal,31/08/2019 14:10:46
127,13677,Zarach 'Baal' Tharagh,https://www.metal-archives.com/bands/Zarach_%27Baal%27_Tharagh/13677,Split-up,France,"Raw Black Metal, Ambient/Noise",31/08/2019 14:10:46
128,87872,Zaragone,https://www.metal-archives.com/bands/Zaragone/87872,Split-up,Sweden,Power Metal,31/08/2019 14:10:46
129,45061,Zaraq,https://www.metal-archives.com/bands/Zaraq/45061,Unknown,Sweden,Black Metal,31/08/2019 14:10:46
130,956,Zarathustra,https://www.metal-archives.com/bands/Zarathustra/956,On hold,Germany,Black Metal,31/08/2019 14:10:46
131,91424,Zarathustra,https://www.metal-archives.com/bands/Zarathustra/91424,Split-up,Netherlands,Melodic Power Metal,31/08/2019 14:10:46
132,3540312501,Zarathustra,https://www.metal-archives.com/bands/Zarathustra/3540312501,Changed name,United Kingdom,Death Metal,31/08/2019 14:10:46
133,3540329807,Zarathustra,https://www.metal-archives.com/bands/Zarathustra/3540329807,Active,Brazil,Depressive Black Metal,31/08/2019 14:10:46
134,3540457212,Zaratus,https://www.metal-archives.com/bands/Zaratus/3540457212,Active,Greece,Black Metal,31/08/2019 14:10:46
135,8768,Zaratustra,https://www.metal-archives.com/bands/Zaratustra/8768,Split-up,Bulgaria,Black Metal,31/08/2019 14:10:46
136,3540424124,Zaraza,https://www.metal-archives.com/bands/Zaraza/3540424124,Active,Canada,"Industrial/Doom Metal, Industrial",31/08/2019 14:10:46
137,3540457107,Zaraza,https://www.metal-archives.com/bands/Zaraza/3540457107,Active,Poland,Black Metal,31/08/2019 14:10:46
138,3540342536,Zardens,https://www.metal-archives.com/bands/Zardens/3540342536,Split-up,Belgium,Black/Death Metal,31/08/2019 14:10:46
139,3540421442,ZarDošt,https://www.metal-archives.com/bands/ZarDo%C5%A1t/3540421442,Active,Japan,Thrash/Death Metal,31/08/2019 14:10:46
140,103057,Zardoz,https://www.metal-archives.com/bands/Zardoz/103057,Changed name,Germany,Heavy Metal/Hard Rock,31/08/2019 14:10:46
141,3540380211,Zareg,https://www.metal-archives.com/bands/Zareg/3540380211,Active,Spain,Black/Death Metal,31/08/2019 14:10:46
142,3540431409,Zareptha,https://www.metal-archives.com/bands/Zareptha/3540431409,Unknown,Norway,Death/Groove Metal,31/08/2019 14:10:46
143,42909,Zarg,https://www.metal-archives.com/bands/Zarg/42909,Active,Brazil,Progressive Metal/Rock,31/08/2019 14:10:46
144,19565,Zargof,https://www.metal-archives.com/bands/Zargof/19565,Active,Brazil,Symphonic Black Metal,31/08/2019 14:10:46
145,3540356213,Zaria,https://www.metal-archives.com/bands/Zaria/3540356213,Active,Slovenia,Symphonic Folk Metal,31/08/2019 14:10:46
146,3540387769,Zarin,https://www.metal-archives.com/bands/Zarin/3540387769,Active,Belarus,Technical Brutal Death Metal,31/08/2019 14:10:46
147,3540337271,Zarkasmo,https://www.metal-archives.com/bands/Zarkasmo/3540337271,Active,Guatemala,Death/Thrash Metal,31/08/2019 14:10:46
148,3540347860,Zarkozooh,https://www.metal-archives.com/bands/Zarkozooh/3540347860,Active,Russia,Progressive Black/Death Metal,31/08/2019 14:10:46
149,17016,Zarpa,https://www.metal-archives.com/bands/Zarpa/17016,Active,Spain,Heavy Metal,31/08/2019 14:10:46
150,100072,Zarpass,https://www.metal-archives.com/bands/Zarpass/100072,Active,Chile,"Crossover (early), Thrash Metal/Grindcore (later)",31/08/2019 14:10:46
151,3540349568,Zarquum,https://www.metal-archives.com/bands/Zarquum/3540349568,Active,Malaysia,Death Metal,31/08/2019 14:10:46
152,3540352928,Zarragorth,https://www.metal-archives.com/bands/Zarragorth/3540352928,Active,Germany,Black Metal,31/08/2019 14:10:46
153,3540361181,Zarraza,https://www.metal-archives.com/bands/Zarraza/3540361181,Active,Kazakhstan,Groove Metal,31/08/2019 14:10:46
154,61018,Zástup jiných,https://www.metal-archives.com/bands/Z%C3%A1stup_jin%C3%BDch/61018,Split-up,Czechia,Thrash Metal/Crossover,31/08/2019 14:10:46
155,3540436076,Zatanor,https://www.metal-archives.com/bands/Zatanor/3540436076,Changed name,Chile,Black/Thrash Metal,31/08/2019 14:10:46
156,3540350645,Zath,https://www.metal-archives.com/bands/Zath/3540350645,Active,United States,Thrash Metal,31/08/2019 14:10:46
157,24863,Zatokrev,https://www.metal-archives.com/bands/Zatokrev/24863,Active,Switzerland,Doom/Death/Sludge Metal,31/08/2019 14:10:46
158,3540446505,Zatrata,https://www.metal-archives.com/bands/Zatrata/3540446505,Active,Poland,Death Metal/Crust Punk,31/08/2019 14:10:46
159,3540283242,Zatreon,https://www.metal-archives.com/bands/Zatreon/3540283242,Active,Egypt,Extreme Symphonic/Gothic Metal,31/08/2019 14:10:46
160,3540381771,Zauberer,https://www.metal-archives.com/bands/Zauberer/3540381771,Active,Australia,Black Metal/Noise,31/08/2019 14:10:46
161,19781,Zaum,https://www.metal-archives.com/bands/Zaum/19781,Unknown,United States,Atmospheric Black Metal,31/08/2019 14:10:46
162,3540382448,Zaum,https://www.metal-archives.com/bands/Zaum/3540382448,Active,Canada,Psychedelic Doom Metal,31/08/2019 14:10:46
163,112782,Zaunka,https://www.metal-archives.com/bands/Zaunka/112782,Unknown,Spain,Heavy Metal,31/08/2019 14:10:46
164,37850,Zauron,https://www.metal-archives.com/bands/Zauron/37850,Active,United States,Heavy Metal,31/08/2019 14:10:46
165,3540449564,Zauront,https://www.metal-archives.com/bands/Zauront/3540449564,Active,Mexico,Black/Death Metal,31/08/2019 14:10:46
166,7904,Zavorash,https://www.metal-archives.com/bands/Zavorash/7904,Split-up,Sweden,Black/Death Metal,31/08/2019 14:10:46
167,3540449111,Zavos,https://www.metal-archives.com/bands/Zavos/3540449111,Active,United States,Raw Black Metal,31/08/2019 14:10:46
168,3540352774,Zavotage,https://www.metal-archives.com/bands/Zavotage/3540352774,Active,Peru,Thrash Metal,31/08/2019 14:10:46
169,120876,Zavraka,https://www.metal-archives.com/bands/Zavraka/120876,Split-up,France,Thrash/Death Metal,31/08/2019 14:10:46
170,3540451720,Zawrat,https://www.metal-archives.com/bands/Zawrat/3540451720,Active,United Kingdom,Black Metal,31/08/2019 14:10:46
171,842,Zaxas,https://www.metal-archives.com/bands/Zaxas/842,Active,United States,Power Metal,31/08/2019 14:10:46
172,3540428857,Zaxl Morg,https://www.metal-archives.com/bands/Zaxl_Morg/3540428857,Unknown,United States,Raw Black Metal,31/08/2019 14:10:46
173,3540429518,Zaxxon,https://www.metal-archives.com/bands/Zaxxon/3540429518,Active,United States,Black Metal,31/08/2019 14:10:46
174,3540423116,Zaz'Gogoogngm Second Season,https://www.metal-archives.com/bands/Zaz%27Gogoogngm_Second_Season/3540423116,Split-up,Japan,Technical/Brutal Death Metal,31/08/2019 14:10:46
175,27228,Zazozora,https://www.metal-archives.com/bands/Zazozora/27228,Active,Sweden,Doom Metal,31/08/2019 14:10:46
176,97947,Zbor,https://www.metal-archives.com/bands/Zbor/97947,Unknown,Croatia,Doom Metal,31/08/2019 14:10:46
177,3540260226,Zcerneboh,https://www.metal-archives.com/bands/Zcerneboh/3540260226,Active,Poland,Black Metal,31/08/2019 14:10:46
178,3540428370,Zdań,https://www.metal-archives.com/bands/Zda%C5%84/3540428370,Active,Belarus,Depressive Black Metal,31/08/2019 14:10:46
179,3540324176,Ze Monsta,https://www.metal-archives.com/bands/Ze_Monsta/3540324176,Split-up,Italy,Progressive Sludge/Thrash Metal/Post-Hardcore,31/08/2019 14:10:46
180,3540413420,Zeal,https://www.metal-archives.com/bands/Zeal/3540413420,Active,Indonesia,Metalcore,31/08/2019 14:10:46
181,25374,Zeal Camera,https://www.metal-archives.com/bands/Zeal_Camera/25374,On hold,Japan,Melodic Power Metal,31/08/2019 14:10:46
182,115975,Zealot,https://www.metal-archives.com/bands/Zealot/115975,Changed name,Finland,Melodic Death Metal,31/08/2019 14:10:46
183,3540348112,Zealot Cult,https://www.metal-archives.com/bands/Zealot_Cult/3540348112,Active,Ireland,Death Metal,31/08/2019 14:10:46
184,3540289565,Zealotry,https://www.metal-archives.com/bands/Zealotry/3540289565,Active,United States,Death Metal,31/08/2019 14:10:46
185,62463,Zealous,https://www.metal-archives.com/bands/Zealous/62463,Split-up,Japan,Heavy Metal,31/08/2019 14:10:46
186,3540315363,Zealous,https://www.metal-archives.com/bands/Zealous/3540315363,Split-up,India,Thrash Metal,31/08/2019 14:10:46
187,99219,Zealous Witness,https://www.metal-archives.com/bands/Zealous_Witness/99219,Split-up,Canada,Technical Thrash Metal,31/08/2019 14:10:46
188,59985,Zeb Dragon,https://www.metal-archives.com/bands/Zeb_Dragon/59985,Split-up,United Kingdom,Heavy Metal,31/08/2019 14:10:46
